75; 5.279765e-01; 4.575796e-02; 1.320167e-03; 3.186107e-03; 4.853539e+01; -5.039029e+02; 7.084765e-10;
80; 4.046163e-01; 3.287048e-03; 1.698085e-03; 4.265917e-02; 6.116990e+01; -5.338475e+02; 2.85125e-09;
85; 9.517302e-01; 6.082161e-02; 7.086062e-04; 2.740960e-03; 3.269793e+01; -4.540374e+02; 1.2998e-08;
