75; 6.181103e-01; 7.355983e-02; 1.363528e-03; 1.634142e-03; 2.960765e+01; -4.985620e+02; 1.324517e-09;
80; 4.254001e+01; 8.002230e-02; 3.752162e-02; 1.057355e-03; 2.975313e+01; -4.137504e+02; 2.164996e-08;
85; 1.197763e+00; 7.471701e-02; 6.111028e-04; 2.069315e-03; 2.506611e+01; -4.590608e+02; 1.649418e-08;
